RENE_FINAL;ABONO_OFERTADO;CONSUMO_SBIF;EDAD;SEXO_BIN;SCORE;DEUDA_PROM3;PROME_UTILIZACION_3MESES;PROME_LINEA_CREDITO_3MESES;PROME_CANT_INSTITU_3MESES;SUMA_MOROSA_3MESES;Deuda_Char_008;Pago_Char_008
0;20140;601;42;0;508;93076;0.896666667;3266;3;0;5;18
0;0;703;64;0;511;509885;0.636666667;394;3;61;6;35
1;20040;1625;25;0;396;231590;1;27;3;608;5;3
1;19930;10893;39;0;458;203091;0.676666667;107;4;165;3;15
0;267120;4063;66;1;433;4015440;0.993333333;0;1;328;6;4
1;66692;24351;33;1;465;2347710;0.783333333;145;6;2864;4;4
0;28320;12157;53;0;502;445918;0.876666667;60;6;178;7;12
0;0;402;34;0;537;133283;0.416666667;1100;3;27;4;38
0;28600;1797;25;0;382;263599;1;0;1;259;1;0
1;0;2399;37;1;455;2416711;1;0;1;0;5;8
0;71000;3991;64;0;439;1455900;0.623333333;2030;4;0;6;6
1;47700;2432;29;0;384;1648711;1;159;3;59;0;0
0;29405;6454;38;0;446;312225;1;245;5;8;1;4
0;50120;7951;38;0;378;540112;0.99;195;4;282;3;5
0;126210;2825;57;1;420;2417006;0.296666667;134;4;17719;2;0
0;0;13430;58;1;495;1933950;0.94;4239;6;1079;7;4
0;22610;13991;33;1;450;143642;0.8;1007;5;24;2;0
0;0;7035;59;1;502;120036;0.08;46426;3;0;2;61
1;0;1559;55;1;499;302565;0.736666667;540;4;54;4;16
0;141210;209650;32;1;408;2121333;1;39644;8;503;4;0
1;0;5656;65;1;446;2129868;0.976666667;108;4;155;2;3
1;278522;2013;52;1;420;1911539;1;144;1;127;5;4
0;0;2403;49;1;550;2043344;0.83;440;2;0;8;23
0;29720;9956;35;0;410;183070;0.676666667;0;3;114;3;7
0;0;3182;68;0;510;227766;0.6;688;3;0;7;42
0;48620;4998;67;0;517;1014354;0.836666667;1003;5;36;9;5
0;48970;5648;51;1;409;533169;0.73;134;3;195;3;0
0;0;8757;58;1;532;259281;0.366666667;2829;4;0;7;24
1;31930;215;25;0;401;162276;0.813333333;199;2;137;4;8
0;84650;6930;46;1;391;2753724;0.713333333;0;4;353;1;1
0;37310;1479;36;1;398;383013;1;99;3;571;3;0
0;132091;13334;46;0;512;1084436;0.97;1873;4;0;3;10
0;17670;240;56;1;478;218088;0.363333333;2318;2;200;5;28
0;0;26418;63;0;493;11417303;1;6548;8;0;8;2
0;0;2989;51;0;499;778067;0.973333333;1362;3;708;5;7
0;59160;27688;36;1;463;528357;1;0;4;1187;2;25
0;0;335;46;0;506;153990;0.753333333;120;2;0;4;5
0;15970;406;31;0;396;107585;1;0;2;18;0;0
0;34795;586;49;0;497;221591;0.883333333;491;2;0;3;13
0;55448;5049;46;0;412;3084405;1;0;1;72;3;6
0;46710;7164;41;0;434;539418;1;1341;3;1168;5;0
0;57980;9456;49;1;395;518499;0.633333333;17;8;1972;3;4
0;55330;22503;57;0;399;3754145;1;218;7;4393;5;2
0;57850;1449;57;0;419;637594;1;331;4;209;5;0
0;236090;8850;39;0;403;3155976;1;0;4;1589;2;3
0;29940;10572;42;0;473;1604188;0.303333333;9103;4;161;6;12
1;38810;1204;46;0;462;179151;0.813333333;940;4;39;3;11
0;5770;273;55;0;404;105947;0.373333333;404;2;76;1;0
0;82550;3254;32;0;443;2114756;0.99;520;2;0;0;0
0;58460;6975;46;1;414;2126169;0.97;1162;4;130;2;2
0;43750;9892;62;1;440;1291754;0.893333333;1;5;56;6;3
0;13620;9565;62;1;526;106218;0.433333333;370;4;0;6;21
1;68260;1920;56;0;434;792843;0.48;0;2;269;2;0
0;31050;18980;54;0;407;5186073;1;0;5;3862;3;1
0;158810;912;33;1;436;684062;0.683333333;1474;2;0;3;16
0;22010;49547;35;1;433;403141;0.57;13173;7;121;3;0
0;210660;8563;48;1;481;5238137;1;241;3;0;5;0
0;0;70200;54;1;525;5821718;0.616666667;47230;5;0;8;12
1;34990;39496;33;1;442;288936;0.243333333;16349;5;0;8;14
0;58410;471;54;1;450;455283;0.786666667;89;1;7;4;5
1;80070;10798;41;0;414;829689;0.99;4023;4;105;5;11
1;169416;4755;37;0;511;908129;0.966666667;274;5;0;7;10
1;;4521;34;0;388;942210;1;223;3;11;0;1
0;32540;3468;52;1;499;294772;0.84;815;3;0;4;12
0;0;1009;48;0;498;134608;0.673333333;79;3;0;4;33
0;28450;720;70;0;449;549122;0.433333333;70;2;135;8;5
0;36630;1034;77;1;412;337437;1;0;3;74;4;0
0;46330;5708;26;0;393;862429;1;28;5;775;2;0
0;41624;2734;31;0;415;196999;0.49;0;4;52;4;10
0;41370;861;60;0;412;503588;0.993333333;111;2;0;1;9
0;13940;689;26;1;423;252540;0.986666667;3;3;203;5;0
0;50980;6094;30;1;422;774265;0.68;377;3;0;4;6
0;59970;2525;27;0;458;998409;0.333333333;773;3;8;3;10
0;67840;2973;28;1;382;1982435;1;0;2;544;2;0
0;34530;405;33;0;413;145040;0.923333333;10;2;190;3;23
0;18770;2239;71;0;453;166267;0.34;899;5;424;6;13
0;0;833;73;1;453;529373;1;2509;2;0;4;3
1;159710;823;52;0;461;797151;0.983333333;13;1;0;0;0
0;160880;62902;52;0;431;5074752;0.593333333;2069;4;2626;5;3
0;29050;139;51;1;438;118201;0.19;346;1;20;6;0
0;20490;389;35;1;367;379915;1;0;1;85;0;0
0;81340;1607;60;1;406;1572381;0.883333333;0;1;270;4;0
0;16860;9833;57;1;409;288930;1;353;5;3107;2;0
0;88480;1818;31;0;435;1685990;0.843333333;13;2;291;8;4
0;33970;304;51;0;537;281427;0.276666667;832;2;22;6;13
0;25420;1145;34;1;491;887879;0.92;43;2;0;9;6
0;43560;8940;72;0;403;996957;0.27;821;7;43;5;5
0;21800;196;39;1;421;190800;1;0;1;0;0;0
1;22130;104;30;0;455;99367;0.976666667;2;1;0;1;18
0;115680;30277;54;1;459;1158815;1;86;4;2933;3;0
0;510540;5838;43;0;500;2453984;0.91;1688;5;0;6;2
0;30610;304;70;1;397;292727;1;1334;1;82;2;0
0;12460;3623;27;1;395;247809;0.933333333;20;5;468;4;7
0;59560;1328;63;0;441;413246;0.933333333;6196;3;48;4;0
1;;57;61;0;454;51900;0.646666667;0;1;16;2;18
0;39184;4288;48;1;470;1318401;0.856666667;1918;4;654;4;1
1;0;651;32;0;502;624869;1;0;1;0;5;15
0;44840;1934;36;1;370;419065;1;18;4;140;0;0
0;43610;970;53;0;443;924398;0.633333333;0;2;4160;3;10
0;89670;26841;43;1;480;1384074;0.463333333;3817;4;0;1;16
1;73866;8299;60;0;443;1008975;1;737;6;0;4;8
0;21640;1768;35;0;406;350001;0.926666667;512;4;0;3;12
0;32530;655;54;0;491;187949;0.41;1221;3;0;4;7
0;53070;9243;31;1;448;285851;0.773333333;1522;3;50;1;18
1;11660;613;27;0;485;109152;0.94;36;5;280;5;29
0;0;4541;52;0;551;121146;0.14;2214;4;0;5;13
1;50620;4163;51;0;496;2144498;0.93;562;3;0;4;7
1;61330;6658;52;1;422;1923484;0.966666667;0;3;5;4;0
0;24490;672;23;1;415;680460;0.626666667;0;1;0;6;3
0;79720;5391;48;1;459;695130;0.463333333;2224;5;128;11;8
0;0;7898;46;1;551;4878133;0.633333333;4780;3;0;6;6
0;55990;7112;38;1;415;2658875;1;179;4;33;5;0
0;37760;10559;52;0;463;571067;0.63;782;3;60;0;0
0;160470;6384;59;1;487;3169889;0.976666667;2497;2;0;7;4
0;17850;861;41;1;416;145050;0.983333333;22;4;55;4;12
0;21720;24262;45;0;412;248091;1;102;5;59;5;7
0;59760;1219;33;0;486;450558;0.9;771;3;0;4;10
0;91030;35070;47;1;422;4386830;1;5601;5;368;6;2
0;116630;9736;58;0;439;3598645;0.513333333;548;4;450;6;7
1;;12614;49;0;419;6941164;1;8;5;886;3;1
0;52830;655;53;0;441;294932;0.253333333;2941;2;34;5;6
0;21940;121;26;1;429;116425;0.993333333;0;1;0;1;6
0;0;427;59;1;531;237127;0.743333333;512;2;0;6;17
0;22190;677;74;0;448;111401;0.703333333;21;2;15;4;26
1;61880;20636;29;0;410;1380111;0.876666667;1687;5;27;2;0
0;13390;130;36;0;429;127069;0.396666667;64;1;10;1;3
0;18470;150;56;1;481;137229;0.966666667;5;1;10;4;8
0;41880;1175;71;1;392;904483;1;23;2;244;1;0
0;61120;3705;38;0;406;1153258;0.97;314;3;151;5;3
0;10370;257;58;0;444;90167;0.1;2507;3;13;0;0
0;108520;525;43;0;444;524456;0.903333333;60;2;50;7;6
0;0;1578;55;1;554;827589;0.553333333;1597;5;0;7;17
0;58607;5716;45;1;425;640427;0.59;359;5;3;7;7
0;54180;8910;36;0;372;531337;1;0;5;1946;4;0
0;37060;256;31;1;454;170004;0.993333333;995;3;66;3;0
0;47440;364;68;0;444;236509;0.946666667;240;2;29;5;4
0;18330;7623;32;1;406;169062;0.77;733;3;512;2;4
0;10680;4697;43;1;426;98863;0.123333333;279;3;13;1;0
0;0;2024;61;1;557;935265;0.43;1321;3;0;10;5
0;12710;3622;29;0;399;281487;0.906666667;217;5;760;4;13
0;0;1018;66;0;555;1044478;0.626666667;626;1;0;3;30
0;5340;183;59;0;427;93122;0.696666667;85;3;99;3;0
0;35420;6173;42;1;376;2854368;1;1005;4;268;0;0
0;0;1711;47;0;510;1362754;1;512;2;0;5;14
0;39980;355;42;0;429;344542;0.78;503;1;36;0;0
1;0;38071;45;1;523;6795934;0.91;15304;5;0;5;6
0;43970;15048;44;1;481;254362;1;184;3;0;3;14
0;12099;1074;58;0;447;426280;1;0;3;0;8;6
0;66190;3287;48;0;473;1110258;0.92;221;2;0;2;6
0;60319;929;31;0;497;418448;0.696666667;182;3;36;1;21
0;71710;6402;52;1;499;449481;0.706666667;383;5;0;7;17
0;0;17193;40;1;513;5779636;0.78;2991;3;275;5;2
0;68578;492;50;0;433;521342;0.79;580;1;0;7;10
0;0;25366;39;0;431;1417726;1;4966;4;0;2;0
0;7050;376;56;1;359;129993;1;0;2;410;0;0
0;0;709;51;0;564;817546;0.223333333;2820;1;0;8;15
0;0;13607;55;1;493;809621;0.533333333;5658;4;776;6;13
0;32430;9271;38;0;402;346353;1;0;4;486;2;0
1;;3950;63;1;400;1363043;0.993333333;6884;4;334;6;10
0;0;304;51;0;489;258860;0.836666667;349;1;21;4;21
0;14980;1080;54;1;366;261306;1;0;4;261;0;0
0;11070;10134;33;0;529;850329;0.79;1598;5;128;10;3
0;31050;26311;38;0;413;1778208;1;46;4;3347;5;2
0;70890;2224;48;1;450;371051;0.916666667;20;4;779;1;9
0;0;450;73;0;543;250475;0.783333333;128;2;0;5;39
1;52390;10823;55;0;404;528934;0.99;4;3;908;3;2
0;105054;8479;71;1;444;8566085;0.95;0;1;8;7;2
0;33530;8550;27;0;503;456746;0.83;1918;5;0;4;10
1;75340;14156;28;1;390;1090560;1;2995;3;221;3;7
0;78482;3891;40;0;479;404878;0.81;184;4;0;5;9
0;74140;1468;60;0;432;1195765;0.986666667;227;2;27;2;4
0;21140;695;34;0;479;118518;0.04;6888;3;0;1;33
0;43131;2741;47;0;449;195984;0.946666667;830;4;6;2;10
0;7850;225;65;1;414;139629;0.14;289;2;53;3;0
0;52140;4009;41;0;402;361484;1;4;4;161;1;8
0;28390;2883;49;0;456;538993;0.593333333;811;2;235;5;0
0;16818;534;54;0;451;552120;0.76;0;1;0;5;5
0;142840;7375;55;1;438;7269362;0.996666667;34;1;166;3;0
0;72890;2377;33;1;440;391858;0.913333333;93;3;79;6;12
0;10880;16498;44;1;442;83253;0.28;61070;4;11;1;0
0;0;968;80;1;493;605262;1;348;2;0;6;17
0;0;3292;38;0;496;1190829;0.796666667;555;3;0;7;0
1;60873;376;33;0;448;424553;0.563333333;235;2;16;6;18
0;108090;6124;31;1;403;1051303;1;150;4;1036;0;0
0;572766;4440;39;0;502;3947554;0.973333333;905;3;168;7;14
1;97980;18559;47;0;449;3329852;0.873333333;1885;5;505;6;4
1;33280;945;57;1;417;910598;1;0;1;36;3;0
0;36860;21213;42;1;424;222811;0.446666667;0;4;1352;4;0
0;539634;15072;59;1;486;2849396;0.983333333;2245;5;0;3;7
0;83040;12291;34;0;387;4700454;1;787;6;413;3;0
0;45710;5344;47;0;445;1195537;0.936666667;495;5;0;5;6
1;;11824;59;1;426;9227585;0.996666667;2684;3;630;4;2
0;15734;9270;28;0;485;494238;0.643333333;976;5;0;3;4
0;69350;1954;62;0;509;382463;0.343333333;3260;4;0;5;23
0;54800;2514;31;0;425;545265;0.443333333;2033;3;90;2;0
0;86240;1280;63;0;426;1315791;0.98;70;1;246;7;4
0;83470;1264;34;0;454;906238;0.903333333;508;3;7;0;2
0;26930;1709;26;0;457;145481;1;415;4;0;3;17
0;44330;2795;57;0;423;1298632;0.813333333;24;4;181;7;3
0;67670;807;41;0;500;703390;0.756666667;186;1;0;5;10
0;0;2639;38;0;597;553411;0.746666667;6193;3;0;6;5
0;70830;3297;34;1;407;753220;1;0;5;679;4;4
0;43770;15209;38;1;429;162639;0.51;0;3;154;2;0
0;44530;4246;52;1;399;1866661;0.906666667;33;3;216;3;0
0;22274;669;68;0;479;242506;0.9;67;3;0;3;14
0;58290;64369;28;1;363;610650;1;250;3;7751;0;0
1;0;751;36;0;483;240580;0.926666667;14;3;14;7;9
0;112080;15983;60;0;462;4643871;0.77;5285;5;192;7;3
1;116220;6459;70;0;392;2203800;1;31;4;1365;4;0
0;39260;17822;31;0;393;358993;1;1131;5;4465;3;0
0;6830;1093;30;0;384;118379;1;0;3;497;3;0
1;52870;2449;59;1;426;1090621;0.636666667;1;3;166;7;7
0;0;941;66;0;553;997719;0.606666667;0;1;0;10;7
0;7160;132;32;1;426;171342;0.24;0;1;148;4;24
0;138910;3951;43;1;444;1244356;0.97;125;3;24;5;6
1;19050;2101;35;0;405;340437;1;131;2;475;3;0
0;128737;6729;47;1;475;998063;0.883333333;537;3;0;4;5
1;37390;640;42;1;410;371697;1;0;2;33;4;3
1;107604;22537;31;0;418;6364270;1;759;5;197;3;1
0;52165;1704;50;0;485;348562;1;0;2;0;3;20
0;50580;510;58;1;481;462400;0.4;1303;2;1;9;21
0;87990;19711;58;1;418;2603721;1;0;3;6830;3;0
0;28650;5649;35;0;405;607209;0.92;0;4;3516;1;0
0;70352;3217;65;0;489;968175;0.633333333;655;2;15;4;9
0;17320;1764;27;1;416;314249;0.913333333;0;2;59;3;0
0;24310;11724;46;0;437;664730;0.666666667;673;6;0;7;4
1;17260;339;30;0;406;160917;1;47;2;14;2;3
0;25549;9570;53;1;532;1223562;0.54;5866;6;494;7;4
0;0;622;52;1;535;438664;0.62;1496;3;0;9;21
0;20140;1322;30;0;399;166102;1;12;5;140;6;0
0;5030;909;27;0;419;87999;0.67;248;3;51;5;0
1;177392;6089;29;1;467;4571633;0.96;453;4;78;4;5
0;18560;357;60;0;418;347321;0.98;0;1;137;3;0
0;30200;1886;31;0;448;259969;0.996666667;8;3;657;4;21
0;0;3338;70;0;504;1567244;0.7;1019;3;0;5;10
0;0;605;51;0;553;181826;0.45;825;2;0;9;25
0;15040;3430;87;1;434;283517;0.22;230;3;160;5;0
1;42940;12412;32;0;427;990785;0.956666667;59;5;103;5;3
0;18800;3390;30;0;401;343782;0.686666667;2090;5;42;1;0
1;152620;10684;36;1;416;2903282;0.98;2007;4;289;4;5
1;305460;15803;27;1;458;1724778;0.973333333;1441;5;1103;4;6
0;125600;5526;55;0;417;2537267;1;200;2;475;4;6
0;179034;702;54;0;467;871040;0.69;189;1;123;7;16
0;68820;9068;34;1;387;1322553;1;68;5;1533;4;0
0;0;15120;36;0;538;1497549;0.486666667;8657;6;0;4;11
0;0;2558;55;1;510;1556867;0.916666667;367;3;0;5;13
0;61950;546;45;0;456;259166;0.976666667;137;2;0;2;22
0;0;22897;45;0;553;1447033;0.763333333;5501;5;0;5;26
0;119430;22354;36;1;412;790399;1;222;3;6845;2;0
0;111630;9748;31;0;465;1204429;0.706666667;1784;3;227;5;8
0;141130;6689;34;0;379;2699336;1;203;4;207;2;0
0;52928;2553;30;1;504;399478;0.796666667;384;3;0;2;23
0;0;2810;49;0;537;137938;0.953333333;6;4;0;3;22
0;42730;407;45;0;419;394758;1;0;1;182;4;0
0;286350;10118;65;1;410;5475439;1;2121;5;602;2;0
0;50925;12198;63;1;518;465311;0.836666667;4307;3;0;5;13
0;45160;1533;84;0;456;862301;0.573333333;200;3;241;7;0
0;93520;1300;72;1;467;1314836;0.2;0;1;6;1;3
0;73616;3782;57;0;485;496911;0.943333333;28;6;0;4;47
0;0;4021;26;1;485;60770;0.026666667;4600;2;0;1;67
1;17910;169;47;0;437;161533;0.586666667;41;1;23;2;17
0;130150;10511;36;1;409;1576146;0.73;809;2;435;0;7
0;26360;5026;28;0;422;394135;1;0;5;172;3;3
0;41530;15082;58;0;447;884283;0.72;1;6;2826;7;9
0;0;17813;30;1;529;590803;0.2;16857;3;0;4;18
1;274450;19828;41;0;445;2042955;0.703333333;578;5;170;4;8
0;190420;7391;26;0;372;3593680;1;144;5;684;2;0
0;15460;192;39;0;396;145530;0.94;6;2;77;2;0
0;87580;7974;49;1;479;844587;0.97;500;3;0;7;6
1;14150;18150;44;0;456;266072;0.093333333;543;3;5478;7;0
0;266260;14296;59;1;381;5090771;1;565;6;1669;4;0
0;35520;5265;31;1;447;184820;0.66;1077;2;39;4;9
0;112160;2102;50;0;428;1076841;0.82;638;2;544;0;0
0;0;852;63;0;504;315255;0.626666667;1750;4;0;2;17
0;8560;163;76;0;414;165039;1;0;1;98;4;4
0;54620;2290;72;1;408;1595022;1;99;2;31;2;1
0;0;4436;64;1;494;3227359;0.396666667;6176;3;0;10;8
0;64890;15234;41;1;416;631301;1;47;3;36;1;4
0;34130;2362;30;1;371;641404;1;16;5;1612;3;0
0;62960;1012;32;0;407;693172;0.813333333;61;2;41;4;0
0;80600;12228;57;1;451;1482506;0.386666667;0;4;1660;7;4
0;0;30930;46;1;504;2974910;0.816666667;5464;4;104;2;17
0;0;190;73;1;533;128967;0.46;878;2;0;5;36
0;27930;3494;42;1;420;507445;0.89;326;4;1;5;4
0;24989;530;61;1;511;200294;0.666666667;320;2;0;6;14
0;0;654;47;0;537;391704;0.893333333;185;2;0;8;28
0;26270;9857;33;1;441;693379;0.81;2472;4;54;4;0
0;22930;560;52;0;407;114922;0.46;0;3;0;4;20
0;21300;211;29;0;374;190997;1;0;1;44;3;0
0;8491;6775;46;1;512;121523;0.27;2178;6;0;5;3
1;62150;5608;53;0;460;5700571;0.846666667;0;1;217;9;3
0;23410;10757;39;1;368;433822;1;148;6;2154;2;0
1;386830;7671;45;1;502;5093673;0.846666667;2812;6;0;9;5
0;0;832;79;0;555;661489;0.676666667;314;1;0;6;33
0;376982;23675;45;0;444;13363851;1;1782;5;245;2;1
0;73750;5515;62;1;475;943198;0.22;2560;3;0;8;14
0;33678;12670;53;0;414;640882;1;0;4;4036;4;3
0;63040;11109;44;1;421;602235;1;510;4;97;3;2
1;;27919;34;1;536;726914;0.6;15028;4;0;6;14
1;63860;8304;70;0;402;2473717;1;28;6;982;3;1
0;118470;3019;26;0;429;1768554;1;0;4;360;3;0
0;50780;1761;34;1;386;713352;0.986666667;120;4;76;3;0
0;24330;1916;42;0;408;474514;1;0;3;537;7;4
1;47250;15743;50;0;465;2424612;0.73;431;6;642;8;2
0;42180;2443;49;0;438;262865;1;340;2;47;4;13
0;178840;17539;49;0;460;5532216;0.923333333;2897;3;0;5;3
0;17550;723;50;1;449;165810;0.756666667;1043;3;21;5;0
0;144642;27230;54;1;496;16012411;0.993333333;1836;8;0;4;4
0;0;1522;64;1;562;961657;0.636666667;544;1;0;8;27
0;37540;3654;31;1;472;338176;0.66;17;2;0;5;4
1;99436;8945;50;0;472;575739;0.95;121;3;0;2;12
0;42210;499;77;1;419;388635;0.906666667;18;2;121;4;1
0;77020;62706;37;0;426;3077924;0.736666667;60;4;381;5;3
0;52970;560;56;1;399;526931;0.733333333;0;2;21;2;15
0;27943;1397;41;0;450;131283;1;0;3;31;3;21
1;22180;718;54;0;411;415308;1;47;3;298;5;0
0;36940;712;41;0;376;695075;1;0;1;192;1;0
1;96690;1568;60;1;444;437539;0.58;6;3;266;6;0
0;69960;15265;47;1;482;874816;1;503;5;845;1;4
0;36840;48174;52;1;427;677229;0.806666667;0;4;2834;2;0
0;51780;4662;54;1;466;1265172;0.996666667;364;4;68;3;4
0;17452;445;47;0;441;315306;0.93;54;2;82;7;5
0;227098;37989;44;0;467;3004202;0.746666667;807;6;210;8;3
0;0;4067;53;1;551;323066;0.583333333;17111;2;0;5;24
0;92210;2911;69;0;494;594658;0.166666667;1461;3;112;9;23
0;106510;2135;67;1;418;2040311;1;1367;2;747;4;0
1;79220;3991;27;1;500;3762388;0.996666667;167;2;0;6;4
0;95170;962;35;0;423;659323;1;0;2;221;4;12
0;6230;2017;53;0;433;116437;0.03;22873;3;34;0;0
1;36280;1136;70;0;402;156113;0.54;0;2;33;3;1
0;74870;1461;56;1;451;455521;0.19;250;2;584;3;15
0;0;1011;47;0;534;574223;0.673333333;472;2;0;6;15
0;35620;10774;66;0;418;669730;1;0;5;1562;4;2
0;30350;11084;27;0;378;565463;1;730;2;83;0;1
0;78795;1892;69;0;520;1808085;0.916666667;163;2;0;9;6
0;21220;1367;36;1;420;148024;0.546666667;0;1;127;2;32
0;37260;878;57;1;423;850220;0.716666667;325;1;1605;5;0
0;60480;122266;43;1;472;293709;0.18;22942;7;265;6;15
0;42820;8465;43;0;532;1141217;0.936666667;654;4;0;7;7
0;66820;6557;62;1;478;1183851;0.91;533;4;533;7;3
0;42639;13353;29;0;504;3046463;0.97;723;8;0;3;5
0;57600;45005;36;0;397;3763484;1;1746;7;3311;2;0
0;27010;428;60;0;424;310643;0.796666667;410;2;21;6;8
0;0;23167;37;1;561;188408;0.02;14930;3;0;4;47
1;92111;12297;68;0;428;5691341;1;411;4;1074;5;1
0;41630;8283;50;1;430;401728;0.803333333;4394;4;49;4;17
0;0;367;49;0;507;386741;0.856666667;64;1;0;5;23
0;121190;10357;31;0;402;2352396;1;23;3;288;8;3
0;34248;297;26;1;436;199331;0.7;4;2;10;8;18
0;11190;3126;28;0;432;103997;0.97;17;4;14;5;4
1;;6004;46;0;457;1351366;0.803333333;312;3;221;6;17
1;50150;1949;48;1;453;219558;0.22;9968;2;73;4;8
1;121850;3266;56;0;462;1563312;1;66;3;164;1;1
1;;6042;63;1;478;2952149;1;0;1;0;5;6
0;574166;5765;54;1;474;3146425;0.43;1990;5;616;10;11
0;87850;25074;53;1;482;2108915;1;878;3;0;6;5
0;73450;526;50;1;399;536121;0.986666667;0;1;11;4;7
0;56740;2140;36;0;484;271775;0.313333333;1512;3;0;2;17
0;0;9735;36;1;433;2302730;0.996666667;2556;2;0;0;3
0;209550;16634;34;0;466;924727;0.486666667;1635;5;78;3;3
0;25375;2910;53;1;451;1481543;0.993333333;0;2;0;6;3
1;133470;2481;70;0;447;1365896;0.573333333;120;4;480;5;6
0;47804;223;71;1;466;217339;0.803333333;53;1;0;5;13
0;7910;273;64;0;389;146977;0.963333333;100;2;72;2;0
0;0;1887;45;0;491;416173;1;10;4;0;4;46
0;4290;5934;65;1;425;73315;0.056666667;1823;2;32;0;0
0;0;7419;32;1;473;5554537;1;75;3;0;7;3
0;56170;15339;32;1;403;2082818;1;0;4;2150;1;0
0;0;403;46;0;451;184923;0.72;178;3;0;0;0
0;29790;3883;48;1;424;1119856;0.856666667;0;3;2186;3;3
0;211649;6961;41;1;542;1263419;0.566666667;13285;4;0;5;19
0;18944;803;38;0;440;660425;0.986666667;30;2;0;0;0
0;210400;64949;48;1;452;6512570;0.78;5286;4;0;7;3
0;39890;6455;52;0;516;341069;0.856666667;1229;4;0;3;8
0;136500;10724;45;1;487;6204404;1;0;2;0;7;2
0;438050;2875;40;1;517;2277647;0.44;4603;2;1420;6;20
0;211950;19831;33;1;402;4078162;0.78;1750;4;3654;0;0
0;109459;53258;33;1;473;8404131;1;10228;3;0;2;2
0;118880;5464;56;0;424;1103243;1;520;1;598;3;4
1;116240;29792;34;0;468;1032693;0.77;4164;5;0;3;15
0;21010;195;57;1;429;233772;0.663333333;0;1;134;6;14
0;216500;23223;38;1;431;5666301;0.936666667;7822;4;695;0;0
0;264213;23778;58;1;448;5930900;0.986666667;23;4;263;5;0
0;7450;5520;44;1;426;137639;0.92;494;4;67;2;0
1;14410;3870;59;0;442;270036;0.323333333;0;3;121;2;0
0;0;1307;41;0;565;422115;0.276666667;5766;4;0;5;0
0;86960;3261;29;1;392;1666764;1;685;4;473;4;0
0;0;4415;70;0;522;1455161;0.88;322;2;0;3;15
0;7020;923;25;1;363;130079;1;0;4;370;0;0
0;11060;1264;39;1;460;97394;0.633333333;21;2;111;4;12
0;14690;7860;30;1;425;275000;0.093333333;4224;6;348;3;4
0;0;597;60;0;521;431811;0.936666667;179;4;0;9;14
0;76080;8780;44;0;419;2148053;0.953333333;158;5;4452;5;4
0;160910;18099;51;1;435;6475657;1;0;6;4060;6;1
0;105818;23342;45;0;468;2396235;0.443333333;4639;4;0;8;6
0;44500;1428;46;0;390;499588;1;0;1;136;0;0
0;16590;434;31;0;363;155501;1;0;3;321;0;0
0;42580;2024;47;1;409;487244;0.76;344;4;327;1;4
0;10780;105;27;0;419;102073;0.973333333;2;2;7;4;13
0;63180;941;47;0;442;318967;1;46;5;297;5;7
0;12920;128;65;0;379;120398;1;0;1;16;0;0
0;78650;782;59;0;542;387906;0.75;541;2;0;3;12
0;440060;56490;34;0;463;8807803;0.99;1730;5;1056;4;3
1;21080;782;68;1;427;195471;0.63;45;2;74;4;16
0;19820;184;36;0;450;200786;0.42;0;1;0;6;20
0;64210;28228;61;1;458;2135885;1;744;4;0;5;0
0;36390;174;59;1;514;178082;0.493333333;120;1;0;9;13
0;113550;7955;45;0;498;3928071;0.706666667;1743;4;101;6;4
1;36560;2665;52;0;446;454684;0.956666667;76;3;65;5;12
0;38140;954;35;1;434;859986;1;0;2;0;5;1
1;0;5020;64;0;522;3553714;0.986666667;43;2;0;6;3
0;0;4556;69;1;555;4622127;0.696666667;1990;1;0;5;11
0;104990;6767;56;1;429;5694209;0.853333333;30501;3;20;1;0
1;30070;950;40;0;413;756647;0.686666667;804;2;98;5;2
0;20413;3750;70;1;546;156920;0.243333333;1164;3;0;6;19
0;161360;12403;38;1;408;1908526;0.963333333;372;5;1879;4;4
0;0;1049;77;0;530;244254;0.613333333;619;2;0;5;13
0;37000;6364;57;1;429;799600;0.526666667;0;2;75;6;4
1;50280;5203;38;1;490;299767;0.61;190;2;0;0;7
1;93750;3633;62;0;435;425186;0.443333333;286;4;165;1;5
0;12432;627;71;0;464;661432;1;0;1;0;5;6
1;53350;266;42;1;485;285930;0.983333333;0;1;0;5;16
0;53500;312;53;1;465;363160;0.283333333;1959;1;46;3;16
0;4410;82;64;0;392;77152;1;0;1;27;0;0
0;33420;2585;44;0;458;1735392;0.976666667;300;2;0;10;4
1;24641;9793;61;1;486;601953;1;0;4;22;5;6
0;51030;1053;43;0;476;394868;0.98;403;2;309;3;11
0;50350;70457;58;1;422;448887;0.896666667;3267;7;416;5;13
0;0;1035;47;1;437;994200;0.96;82;1;0;5;0
0;0;408;42;1;446;145859;0.05;2854;2;51;1;0
0;80680;17122;33;0;422;2720728;1;33;5;2383;4;0
0;0;13177;58;0;521;4684219;0.643333333;23228;3;0;4;10
1;169450;11504;40;0;419;1675069;0.913333333;2740;2;265;4;6
0;171100;37920;41;1;448;8771973;1;1025;4;228;5;0
1;88320;13193;55;1;484;692204;0.593333333;6388;4;58;5;11
0;478188;16896;42;0;490;9357771;1;2578;7;0;5;4
0;26650;255;62;0;432;244080;0.87;16;1;35;4;10
